date,symbol,open,high,low,close,volume
2025-10-13 20:45:00,TVC:GOLD,4101.525,4103.02,4100.435,4102.67,7258.0
2025-10-13 20:50:00,TVC:GOLD,4102.52,4104.71,4101.08,4101.637,7119.0
2025-10-13 20:55:00,TVC:GOLD,4101.62,4102.33,4099.83,4101.565,7248.0
2025-10-13 21:00:00,TVC:GOLD,4101.607,4102.94,4098.56,4099.007,8822.0
2025-10-13 21:05:00,TVC:GOLD,4099.15,4099.78,4090.46,4094.0,12205.0
2025-10-13 21:10:00,TVC:GOLD,4094.57,4099.62,4094.12,4097.82,9293.0
2025-10-13 21:15:00,TVC:GOLD,4097.865,4102.18,4097.29,4101.317,7771.0
2025-10-13 21:20:00,TVC:GOLD,4101.34,4104.17,4101.177,4103.797,7272.0
2025-10-13 21:25:00,TVC:GOLD,4103.81,4106.7,4103.595,4104.64,6922.0
2025-10-13 21:30:00,TVC:GOLD,4104.63,4106.83,4104.425,4106.43,5933.0
2025-10-13 21:35:00,TVC:GOLD,4106.371,4106.62,4101.865,4102.85,7342.0
2025-10-13 21:40:00,TVC:GOLD,4103.051,4105.27,4102.605,4104.951,6588.0
2025-10-13 21:45:00,TVC:GOLD,4104.745,4106.3,4103.985,4105.87,6612.0
2025-10-13 21:50:00,TVC:GOLD,4105.887,4110.24,4103.545,4110.117,9031.0
2025-10-13 21:55:00,TVC:GOLD,4109.885,4110.99,4107.64,4108.83,8487.0
2025-10-13 22:00:00,TVC:GOLD,4108.82,4110.34,4105.805,4106.25,4448.0
2025-10-13 22:05:00,TVC:GOLD,4106.201,4108.92,4105.93,4107.04,2893.0
2025-10-13 22:10:00,TVC:GOLD,4106.89,4108.92,4106.61,4108.7,2756.0
2025-10-13 22:15:00,TVC:GOLD,4108.665,4109.41,4107.748,4108.6,2207.0
2025-10-13 22:20:00,TVC:GOLD,4108.581,4110.34,4108.348,4109.86,2047.0
2025-10-13 22:25:00,TVC:GOLD,4109.99,4111.29,4109.798,4110.53,2492.0
2025-10-13 22:30:00,TVC:GOLD,4110.53,4110.8,4108.548,4108.62,2295.0
2025-10-13 22:35:00,TVC:GOLD,4108.62,4109.47,4107.298,4107.63,2401.0
2025-10-13 22:40:00,TVC:GOLD,4107.657,4110.2,4107.19,4110.14,2177.0
2025-10-13 22:45:00,TVC:GOLD,4110.17,4112.46,4109.1,4111.1,3099.0
2025-10-13 22:50:00,TVC:GOLD,4111.217,4112.671,4109.64,4111.79,3931.0
2025-10-13 22:55:00,TVC:GOLD,4111.92,4111.94,4109.43,4110.015,2494.0
2025-10-14 00:00:00,TVC:GOLD,4110.628,4113.78,4108.498,4112.498,3315.0
2025-10-14 00:05:00,TVC:GOLD,4112.857,4113.21,4110.19,4112.098,2133.0
2025-10-14 00:10:00,TVC:GOLD,4111.88,4113.65,4111.685,4112.83,2256.0
2025-10-14 00:15:00,TVC:GOLD,4112.837,4113.28,4110.798,4111.95,2866.0
2025-10-14 00:20:00,TVC:GOLD,4111.95,4114.23,4110.965,4112.3,3222.0
2025-10-14 00:25:00,TVC:GOLD,4112.3,4112.841,4108.455,4108.93,2964.0
2025-10-14 00:30:00,TVC:GOLD,4108.831,4109.99,4106.435,4108.61,4083.0
2025-10-14 00:35:00,TVC:GOLD,4108.12,4109.34,4106.405,4107.11,3163.0
2025-10-14 00:40:00,TVC:GOLD,4106.815,4108.57,4106.365,4108.15,2625.0
2025-10-14 00:45:00,TVC:GOLD,4107.945,4112.3,4107.945,4111.607,3415.0
2025-10-14 00:50:00,TVC:GOLD,4111.55,4114.778,4111.515,4114.157,3351.0
2025-10-14 00:55:00,TVC:GOLD,4113.998,4115.81,4113.665,4114.797,3936.0
2025-10-14 01:00:00,TVC:GOLD,4114.79,4116.35,4112.748,4114.83,5158.0
2025-10-14 01:05:00,TVC:GOLD,4114.82,4116.27,4113.848,4115.33,3663.0
2025-10-14 01:10:00,TVC:GOLD,4115.33,4117.06,4113.498,4114.901,3475.0
2025-10-14 01:15:00,TVC:GOLD,4114.67,4115.31,4113.545,4114.711,3144.0
2025-10-14 01:20:00,TVC:GOLD,4114.711,4115.2,4112.655,4113.63,3786.0
2025-10-14 01:25:00,TVC:GOLD,4113.49,4116.85,4112.705,4115.091,3723.0
2025-10-14 01:30:00,TVC:GOLD,4115.101,4126.261,4114.765,4125.915,6208.0
2025-10-14 01:35:00,TVC:GOLD,4125.885,4131.2,4125.32,4129.58,10922.0
2025-10-14 01:40:00,TVC:GOLD,4129.94,4131.51,4127.248,4128.431,8008.0
2025-10-14 01:45:00,TVC:GOLD,4128.387,4131.82,4127.648,4131.82,9844.0
2025-10-14 01:50:00,TVC:GOLD,4131.56,4132.04,4125.675,4126.74,7531.0
2025-10-14 01:55:00,TVC:GOLD,4126.731,4129.02,4125.345,4127.891,7543.0
2025-10-14 02:00:00,TVC:GOLD,4127.798,4129.67,4120.055,4121.297,11186.0
2025-10-14 02:05:00,TVC:GOLD,4121.31,4123.54,4119.675,4122.25,9678.0
2025-10-14 02:10:00,TVC:GOLD,4122.087,4125.46,4120.185,4123.31,9015.0
2025-10-14 02:15:00,TVC:GOLD,4123.307,4124.36,4119.915,4120.445,8986.0
2025-10-14 02:20:00,TVC:GOLD,4120.51,4123.37,4119.065,4121.687,7070.0
2025-10-14 02:25:00,TVC:GOLD,4121.435,4126.72,4120.895,4126.17,7556.0
2025-10-14 02:30:00,TVC:GOLD,4126.251,4129.45,4124.548,4127.117,8809.0
2025-10-14 02:35:00,TVC:GOLD,4127.117,4129.19,4126.898,4127.851,7172.0
2025-10-14 02:40:00,TVC:GOLD,4127.81,4128.94,4126.498,4128.24,6491.0
2025-10-14 02:45:00,TVC:GOLD,4128.17,4128.64,4125.225,4127.587,6028.0
2025-10-14 02:50:00,TVC:GOLD,4127.38,4130.21,4126.555,4127.177,7188.0
2025-10-14 02:55:00,TVC:GOLD,4126.915,4129.1,4124.065,4124.155,7433.0
2025-10-14 03:00:00,TVC:GOLD,4124.481,4132.17,4122.845,4131.12,14321.0
2025-10-14 03:05:00,TVC:GOLD,4131.01,4132.091,4126.775,4129.527,12273.0
2025-10-14 03:10:00,TVC:GOLD,4129.52,4141.06,4128.185,4140.348,14248.0
2025-10-14 03:15:00,TVC:GOLD,4140.36,4142.69,4138.955,4141.705,12293.0
2025-10-14 03:20:00,TVC:GOLD,4141.836,4149.01,4140.189,4146.145,12951.0
2025-10-14 03:25:00,TVC:GOLD,4146.241,4149.89,4145.275,4146.91,11814.0
2025-10-14 03:30:00,TVC:GOLD,4146.79,4149.246,4140.915,4146.55,14448.0
2025-10-14 03:35:00,TVC:GOLD,4146.56,4148.02,4142.075,4143.687,12172.0
2025-10-14 03:40:00,TVC:GOLD,4143.691,4144.22,4134.725,4139.73,13282.0
2025-10-14 03:45:00,TVC:GOLD,4139.726,4140.16,4133.865,4134.976,12709.0
2025-10-14 03:50:00,TVC:GOLD,4134.91,4137.65,4131.798,4135.501,12370.0
2025-10-14 03:55:00,TVC:GOLD,4135.455,4139.67,4135.098,4137.07,10248.0
2025-10-14 04:00:00,TVC:GOLD,4137.06,4142.1,4136.475,4140.045,10076.0
2025-10-14 04:05:00,TVC:GOLD,4140.291,4143.48,4139.735,4142.551,9653.0
2025-10-14 04:10:00,TVC:GOLD,4142.541,4143.76,4140.548,4141.196,8556.0
2025-10-14 04:15:00,TVC:GOLD,4141.048,4142.9,4137.848,4139.29,8584.0
2025-10-14 04:20:00,TVC:GOLD,4139.147,4142.391,4138.905,4141.876,5942.0
2025-10-14 04:25:00,TVC:GOLD,4141.916,4143.507,4140.855,4142.32,5277.0
2025-10-14 04:30:00,TVC:GOLD,4142.13,4146.18,4141.598,4145.65,9278.0
2025-10-14 04:35:00,TVC:GOLD,4145.51,4148.688,4144.31,4148.35,8449.0
2025-10-14 04:40:00,TVC:GOLD,4148.185,4149.83,4146.66,4147.23,11115.0
2025-10-14 04:45:00,TVC:GOLD,4147.115,4148.36,4142.635,4146.44,11049.0
2025-10-14 04:50:00,TVC:GOLD,4146.417,4147.89,4142.495,4147.567,10585.0
2025-10-14 04:55:00,TVC:GOLD,4147.445,4148.69,4144.335,4145.876,7271.0
2025-10-14 05:00:00,TVC:GOLD,4145.89,4148.79,4144.865,4147.88,8360.0
2025-10-14 05:05:00,TVC:GOLD,4147.79,4153.47,4147.765,4153.33,9165.0
2025-10-14 05:10:00,TVC:GOLD,4153.328,4155.3,4151.22,4154.567,10005.0
2025-10-14 05:15:00,TVC:GOLD,4154.56,4157.91,4154.3,4156.09,9947.0
2025-10-14 05:20:00,TVC:GOLD,4155.885,4158.86,4155.555,4158.13,9322.0
2025-10-14 05:25:00,TVC:GOLD,4157.645,4159.58,4156.348,4159.125,8929.0
2025-10-14 05:30:00,TVC:GOLD,4159.25,4160.02,4157.875,4159.39,9880.0
2025-10-14 05:35:00,TVC:GOLD,4159.51,4161.92,4158.315,4161.21,10286.0
2025-10-14 05:40:00,TVC:GOLD,4161.23,4162.77,4159.845,4162.1,8496.0
2025-10-14 05:45:00,TVC:GOLD,4161.916,4164.27,4160.245,4164.06,6989.0
2025-10-14 05:50:00,TVC:GOLD,4164.146,4166.24,4163.09,4164.226,10077.0
2025-10-14 05:55:00,TVC:GOLD,4164.25,4164.51,4160.165,4162.905,8386.0
2025-10-14 06:00:00,TVC:GOLD,4163.316,4164.41,4159.648,4164.256,7524.0
2025-10-14 06:05:00,TVC:GOLD,4163.848,4165.91,4163.315,4164.48,6242.0
2025-10-14 06:10:00,TVC:GOLD,4164.726,4169.16,4163.5,4167.07,7808.0
2025-10-14 06:15:00,TVC:GOLD,4167.36,4167.47,4158.165,4163.865,11067.0
2025-10-14 06:20:00,TVC:GOLD,4164.14,4164.36,4157.325,4161.08,10122.0
2025-10-14 06:25:00,TVC:GOLD,4161.086,4164.97,4160.448,4163.69,6472.0
2025-10-14 06:30:00,TVC:GOLD,4163.817,4164.51,4161.815,4162.44,7128.0
2025-10-14 06:35:00,TVC:GOLD,4162.44,4163.1,4155.505,4159.13,9097.0
2025-10-14 06:40:00,TVC:GOLD,4159.19,4163.47,4158.705,4162.79,7601.0
2025-10-14 06:45:00,TVC:GOLD,4162.6,4168.74,4161.948,4166.6,6429.0
2025-10-14 06:50:00,TVC:GOLD,4166.61,4168.51,4166.14,4167.756,6163.0
2025-10-14 06:55:00,TVC:GOLD,4167.58,4169.978,4167.03,4168.05,5987.0
2025-10-14 07:00:00,TVC:GOLD,4167.98,4170.91,4165.39,4169.26,7627.0
2025-10-14 07:05:00,TVC:GOLD,4169.25,4177.11,4167.82,4175.91,8550.0
2025-10-14 07:10:00,TVC:GOLD,4175.907,4177.296,4174.185,4176.64,8407.0
2025-10-14 07:15:00,TVC:GOLD,4176.62,4179.748,4175.925,4177.615,8711.0
2025-10-14 07:20:00,TVC:GOLD,4177.82,4179.66,4174.605,4175.385,10659.0
2025-10-14 07:25:00,TVC:GOLD,4175.74,4179.35,4174.098,4179.2,10188.0
2025-10-14 07:30:00,TVC:GOLD,4179.24,4179.62,4171.245,4174.32,16077.0
2025-10-14 07:35:00,TVC:GOLD,4173.905,4174.63,4138.125,4141.2,20446.0
2025-10-14 07:40:00,TVC:GOLD,4140.285,4151.58,4118.56,4119.74,23640.0
2025-10-14 07:45:00,TVC:GOLD,4119.475,4131.627,4113.805,4116.72,21577.0
2025-10-14 07:50:00,TVC:GOLD,4116.25,4137.546,4115.008,4136.495,18625.0
2025-10-14 07:55:00,TVC:GOLD,4136.6,4137.03,4110.26,4120.585,20594.0
2025-10-14 08:00:00,TVC:GOLD,4120.81,4133.97,4115.798,4125.0,17730.0
2025-10-14 08:05:00,TVC:GOLD,4124.71,4126.96,4115.125,4124.93,18640.0
2025-10-14 08:10:00,TVC:GOLD,4124.947,4125.057,4105.585,4111.34,17501.0
2025-10-14 08:15:00,TVC:GOLD,4110.898,4118.596,4109.275,4111.391,18098.0
2025-10-14 08:20:00,TVC:GOLD,4111.391,4112.791,4089.885,4098.927,18914.0
2025-10-14 08:25:00,TVC:GOLD,4099.08,4115.001,4098.2,4113.94,19371.0
2025-10-14 08:30:00,TVC:GOLD,4113.345,4115.031,4105.495,4111.77,16653.0
2025-10-14 08:35:00,TVC:GOLD,4111.93,4112.851,4101.385,4103.725,17116.0
2025-10-14 08:40:00,TVC:GOLD,4104.057,4108.646,4098.448,4098.7,15138.0
2025-10-14 08:45:00,TVC:GOLD,4098.148,4099.621,4089.805,4098.82,16275.0
2025-10-14 08:50:00,TVC:GOLD,4097.99,4110.49,4097.68,4109.29,14893.0
2025-10-14 08:55:00,TVC:GOLD,4109.27,4112.806,4105.07,4112.086,13781.0
2025-10-14 09:00:00,TVC:GOLD,4111.8,4112.27,4104.88,4106.565,14414.0
2025-10-14 09:05:00,TVC:GOLD,4106.747,4109.67,4102.19,4104.24,13062.0
2025-10-14 09:10:00,TVC:GOLD,4104.015,4113.21,4102.985,4112.287,11833.0
2025-10-14 09:15:00,TVC:GOLD,4111.955,4124.68,4109.99,4120.998,14129.0
2025-10-14 09:20:00,TVC:GOLD,4121.271,4124.57,4119.44,4121.52,11068.0
2025-10-14 09:25:00,TVC:GOLD,4121.135,4127.807,4121.02,4123.25,11502.0
2025-10-14 09:30:00,TVC:GOLD,4123.627,4125.521,4116.395,4120.217,13010.0
2025-10-14 09:35:00,TVC:GOLD,4120.06,4126.877,4118.295,4121.77,12852.0
2025-10-14 09:40:00,TVC:GOLD,4121.198,4125.528,4118.175,4119.6,11831.0
2025-10-14 09:45:00,TVC:GOLD,4119.93,4125.24,4118.798,4122.37,10020.0
2025-10-14 09:50:00,TVC:GOLD,4122.377,4126.82,4121.705,4124.33,10080.0
2025-10-14 09:55:00,TVC:GOLD,4124.36,4126.67,4122.515,4126.257,9985.0
2025-10-14 10:00:00,TVC:GOLD,4126.257,4131.08,4124.43,4128.507,12443.0
2025-10-14 10:05:00,TVC:GOLD,4128.507,4132.66,4127.675,4129.498,10821.0
2025-10-14 10:10:00,TVC:GOLD,4129.807,4141.04,4129.048,4140.64,12310.0
2025-10-14 10:15:00,TVC:GOLD,4140.438,4140.92,4137.725,4138.835,9610.0
2025-10-14 10:20:00,TVC:GOLD,4138.82,4140.91,4137.925,4139.496,9234.0
2025-10-14 10:25:00,TVC:GOLD,4139.57,4144.571,4139.335,4144.256,10171.0
2025-10-14 10:30:00,TVC:GOLD,4144.348,4145.162,4137.575,4139.305,10382.0
2025-10-14 10:35:00,TVC:GOLD,4139.48,4141.207,4136.59,4136.87,10884.0
2025-10-14 10:40:00,TVC:GOLD,4136.87,4142.41,4129.935,4132.225,14166.0
2025-10-14 10:45:00,TVC:GOLD,4132.205,4139.58,4131.91,4137.615,12067.0
2025-10-14 10:50:00,TVC:GOLD,4137.71,4143.38,4135.525,4141.491,10378.0
2025-10-14 10:55:00,TVC:GOLD,4141.35,4144.11,4140.455,4143.96,7090.0
2025-10-14 11:00:00,TVC:GOLD,4143.82,4144.267,4136.175,4137.415,10074.0
2025-10-14 11:05:00,TVC:GOLD,4137.801,4139.41,4133.655,4135.731,9240.0
2025-10-14 11:10:00,TVC:GOLD,4135.495,4142.387,4135.215,4140.847,8661.0
2025-10-14 11:15:00,TVC:GOLD,4140.84,4141.775,4137.645,4138.47,9032.0
2025-10-14 11:20:00,TVC:GOLD,4138.431,4140.885,4137.975,4138.68,8618.0
2025-10-14 11:25:00,TVC:GOLD,4138.97,4141.9,4137.53,4139.91,7090.0
2025-10-14 11:30:00,TVC:GOLD,4139.565,4143.981,4139.005,4140.6,9124.0
2025-10-14 11:35:00,TVC:GOLD,4140.6,4141.841,4135.635,4136.99,8935.0
2025-10-14 11:40:00,TVC:GOLD,4136.99,4141.12,4135.105,4136.615,9222.0
2025-10-14 11:45:00,TVC:GOLD,4137.187,4137.536,4129.015,4132.967,12017.0
2025-10-14 11:50:00,TVC:GOLD,4132.96,4133.821,4125.348,4127.39,11298.0
2025-10-14 11:55:00,TVC:GOLD,4127.397,4129.82,4121.288,4127.44,14085.0
2025-10-14 12:00:00,TVC:GOLD,4127.506,4129.81,4125.875,4128.357,10890.0
2025-10-14 12:05:00,TVC:GOLD,4128.231,4130.084,4126.325,4128.42,9146.0
2025-10-14 12:10:00,TVC:GOLD,4128.55,4130.2,4124.455,4129.3,8793.0
2025-10-14 12:15:00,TVC:GOLD,4129.27,4130.987,4126.845,4130.105,9574.0
2025-10-14 12:20:00,TVC:GOLD,4130.26,4137.116,4130.055,4136.97,9235.0
2025-10-14 12:25:00,TVC:GOLD,4136.75,4139.53,4136.4,4139.42,7889.0
2025-10-14 12:30:00,TVC:GOLD,4139.46,4144.35,4139.08,4141.2,8277.0
2025-10-14 12:35:00,TVC:GOLD,4141.216,4142.57,4139.145,4140.59,8941.0
2025-10-14 12:40:00,TVC:GOLD,4140.887,4142.34,4136.035,4139.335,10252.0
2025-10-14 12:45:00,TVC:GOLD,4139.315,4139.7,4128.318,4134.29,12564.0
2025-10-14 12:50:00,TVC:GOLD,4133.998,4136.76,4131.698,4134.951,9607.0
2025-10-14 12:55:00,TVC:GOLD,4134.951,4135.62,4129.488,4131.667,8952.0
2025-10-14 13:00:00,TVC:GOLD,4131.39,4135.06,4129.548,4132.842,9766.0
2025-10-14 13:05:00,TVC:GOLD,4132.7,4133.86,4129.275,4130.88,8466.0
2025-10-14 13:10:00,TVC:GOLD,4130.906,4131.5,4129.088,4129.805,7655.0
2025-10-14 13:15:00,TVC:GOLD,4129.89,4132.511,4128.048,4131.648,7935.0
2025-10-14 13:20:00,TVC:GOLD,4132.101,4137.727,4131.339,4137.33,9300.0
2025-10-14 13:25:00,TVC:GOLD,4137.38,4137.836,4131.838,4132.191,8276.0
2025-10-14 13:30:00,TVC:GOLD,4132.187,4132.571,4129.665,4131.06,7144.0
2025-10-14 13:35:00,TVC:GOLD,4131.156,4131.39,4128.045,4128.441,7112.0
2025-10-14 13:40:00,TVC:GOLD,4128.32,4131.12,4126.155,4130.417,7391.0
2025-10-14 13:45:00,TVC:GOLD,4130.437,4130.947,4126.69,4127.36,7146.0
2025-10-14 13:50:00,TVC:GOLD,4127.02,4129.51,4125.52,4128.951,8617.0
2025-10-14 13:55:00,TVC:GOLD,4129.03,4130.86,4127.518,4130.28,8065.0
2025-10-14 14:00:00,TVC:GOLD,4130.43,4134.52,4128.805,4130.347,10201.0
2025-10-14 14:05:00,TVC:GOLD,4130.33,4130.741,4126.07,4129.151,9431.0
2025-10-14 14:10:00,TVC:GOLD,4129.17,4130.23,4127.36,4129.967,7944.0
2025-10-14 14:15:00,TVC:GOLD,4129.975,4133.651,4128.735,4132.357,7702.0
2025-10-14 14:20:00,TVC:GOLD,4132.27,4132.42,4121.17,4123.036,14321.0
2025-10-14 14:25:00,TVC:GOLD,4122.95,4123.27,4116.255,4118.71,15290.0
2025-10-14 14:30:00,TVC:GOLD,4118.7,4120.02,4110.375,4115.057,15207.0
2025-10-14 14:35:00,TVC:GOLD,4114.92,4116.69,4110.05,4110.365,13022.0
2025-10-14 14:40:00,TVC:GOLD,4110.315,4114.99,4106.48,4109.647,15085.0
2025-10-14 14:45:00,TVC:GOLD,4109.617,4113.66,4107.42,4108.81,13184.0
2025-10-14 14:50:00,TVC:GOLD,4108.886,4110.61,4105.83,4107.07,13558.0
2025-10-14 14:55:00,TVC:GOLD,4107.047,4108.3,4103.178,4106.587,11906.0
2025-10-14 15:00:00,TVC:GOLD,4106.25,4107.042,4097.598,4106.255,17759.0
2025-10-14 15:05:00,TVC:GOLD,4106.267,4107.94,4099.255,4103.94,15342.0
2025-10-14 15:10:00,TVC:GOLD,4103.871,4113.39,4102.045,4112.98,14247.0
2025-10-14 15:15:00,TVC:GOLD,4112.898,4119.93,4108.915,4109.91,16025.0
2025-10-14 15:20:00,TVC:GOLD,4109.86,4111.727,4105.385,4105.92,14354.0
2025-10-14 15:25:00,TVC:GOLD,4105.71,4112.88,4104.785,4110.065,13832.0
2025-10-14 15:30:00,TVC:GOLD,4110.35,4115.08,4106.21,4110.107,17023.0
2025-10-14 15:35:00,TVC:GOLD,4110.12,4120.25,4106.655,4119.84,17494.0
2025-10-14 15:40:00,TVC:GOLD,4119.891,4128.94,4118.725,4126.87,16574.0
2025-10-14 15:45:00,TVC:GOLD,4127.05,4129.48,4121.355,4124.49,16550.0
2025-10-14 15:50:00,TVC:GOLD,4124.497,4125.18,4115.948,4117.187,16930.0
2025-10-14 15:55:00,TVC:GOLD,4117.01,4125.06,4113.765,4123.97,16383.0
2025-10-14 16:00:00,TVC:GOLD,4124.107,4131.28,4123.1,4127.898,16276.0
2025-10-14 16:05:00,TVC:GOLD,4128.277,4130.86,4120.915,4130.41,16130.0
2025-10-14 16:10:00,TVC:GOLD,4130.58,4137.45,4129.748,4134.26,16152.0
2025-10-14 16:15:00,TVC:GOLD,4134.286,4136.27,4129.325,4130.337,14586.0
2025-10-14 16:20:00,TVC:GOLD,4130.337,4133.68,4127.275,4129.25,14116.0
2025-10-14 16:25:00,TVC:GOLD,4129.12,4133.98,4126.405,4133.085,14357.0
2025-10-14 16:30:00,TVC:GOLD,4133.281,4135.54,4130.305,4135.17,12714.0
2025-10-14 16:35:00,TVC:GOLD,4135.021,4137.62,4128.535,4131.83,12999.0
2025-10-14 16:40:00,TVC:GOLD,4131.77,4132.991,4127.595,4130.43,12866.0
2025-10-14 16:45:00,TVC:GOLD,4130.437,4135.1,4129.648,4130.147,12611.0
2025-10-14 16:50:00,TVC:GOLD,4130.31,4130.78,4126.048,4128.331,12960.0
2025-10-14 16:55:00,TVC:GOLD,4128.21,4131.957,4126.935,4129.107,11722.0
2025-10-14 17:00:00,TVC:GOLD,4128.975,4134.17,4126.055,4132.26,13709.0
2025-10-14 17:05:00,TVC:GOLD,4132.211,4135.22,4130.728,4134.68,12075.0
2025-10-14 17:10:00,TVC:GOLD,4134.697,4141.3,4133.035,4141.15,12216.0
2025-10-14 17:15:00,TVC:GOLD,4141.127,4141.25,4137.018,4138.28,11807.0
2025-10-14 17:20:00,TVC:GOLD,4138.311,4140.23,4135.365,4138.23,10693.0
2025-10-14 17:25:00,TVC:GOLD,4138.14,4139.41,4136.665,4137.831,8965.0
2025-10-14 17:30:00,TVC:GOLD,4137.98,4142.3,4136.495,4140.651,11168.0
2025-10-14 17:35:00,TVC:GOLD,4140.62,4142.78,4139.315,4140.646,11269.0
2025-10-14 17:40:00,TVC:GOLD,4140.66,4141.71,4137.725,4138.94,11403.0
2025-10-14 17:45:00,TVC:GOLD,4138.956,4140.51,4136.298,4137.01,10274.0
2025-10-14 17:50:00,TVC:GOLD,4137.056,4139.03,4131.525,4132.3,11531.0
2025-10-14 17:55:00,TVC:GOLD,4132.316,4138.63,4131.725,4137.705,11215.0
2025-10-14 18:00:00,TVC:GOLD,4137.946,4141.77,4136.535,4138.21,9219.0
2025-10-14 18:05:00,TVC:GOLD,4138.11,4139.04,4128.515,4128.977,11409.0
2025-10-14 18:10:00,TVC:GOLD,4128.97,4132.98,4128.515,4130.898,11033.0
2025-10-14 18:15:00,TVC:GOLD,4131.04,4132.03,4127.555,4129.791,11535.0
2025-10-14 18:20:00,TVC:GOLD,4129.83,4138.53,4127.895,4132.51,15137.0
2025-10-14 18:25:00,TVC:GOLD,4132.435,4134.85,4132.1,4133.627,10329.0
2025-10-14 18:30:00,TVC:GOLD,4133.48,4135.0,4128.455,4131.748,11656.0
2025-10-14 18:35:00,TVC:GOLD,4132.18,4140.5,4131.748,4140.42,11448.0
2025-10-14 18:40:00,TVC:GOLD,4140.417,4143.98,4137.135,4142.71,13044.0
2025-10-14 18:45:00,TVC:GOLD,4142.76,4150.43,4141.073,4148.718,12433.0
2025-10-14 18:50:00,TVC:GOLD,4149.13,4155.21,4148.298,4152.25,10900.0
2026-01-22 10:00:00,TVC:GOLD,4830.591,4835.52,4829.415,4832.77,8954.0
2026-01-22 10:05:00,TVC:GOLD,4832.77,4834.84,4831.2,4832.671,7222.0
2026-01-22 10:10:00,TVC:GOLD,4832.73,4837.98,4832.38,4832.57,7763.0
2026-01-22 10:15:00,TVC:GOLD,4832.75,4833.68,4831.7,4831.93,6407.0
2026-01-22 10:20:00,TVC:GOLD,4831.93,4832.15,4828.49,4829.026,9367.0
2026-01-22 10:25:00,TVC:GOLD,4829.01,4830.471,4827.88,4829.491,8052.0
2026-01-22 10:30:00,TVC:GOLD,4829.37,4831.09,4816.05,4824.23,11647.0
2026-01-22 10:35:00,TVC:GOLD,4824.23,4826.078,4819.67,4820.6,8583.0
2026-01-22 10:40:00,TVC:GOLD,4820.586,4822.35,4813.605,4816.165,9807.0
2026-01-22 10:45:00,TVC:GOLD,4816.085,4819.911,4814.26,4819.16,8777.0
2026-01-22 10:50:00,TVC:GOLD,4819.242,4821.414,4818.89,4820.816,5596.0
2026-01-22 10:55:00,TVC:GOLD,4820.84,4823.26,4819.795,4822.961,5993.0
2026-01-22 11:00:00,TVC:GOLD,4822.99,4825.08,4821.18,4821.6,7408.0
2026-01-22 11:05:00,TVC:GOLD,4821.37,4822.62,4819.16,4822.02,8978.0
2026-01-22 11:10:00,TVC:GOLD,4822.091,4824.91,4820.29,4823.445,6975.0
2026-01-22 11:15:00,TVC:GOLD,4823.73,4827.28,4823.12,4824.54,7423.0
2026-01-22 11:20:00,TVC:GOLD,4824.54,4826.11,4821.165,4822.51,7403.0
2026-01-22 11:25:00,TVC:GOLD,4822.71,4827.6,4822.51,4826.61,6194.0
2026-01-22 11:30:00,TVC:GOLD,4826.64,4827.454,4823.78,4827.4,7397.0
2026-01-22 11:35:00,TVC:GOLD,4827.4,4829.23,4827.09,4827.94,5485.0
2026-01-22 11:40:00,TVC:GOLD,4828.12,4828.85,4826.37,4828.186,5434.0
2026-01-22 11:45:00,TVC:GOLD,4828.2,4829.85,4826.92,4829.55,5064.0
2026-01-22 11:50:00,TVC:GOLD,4829.48,4831.84,4829.26,4829.646,6642.0
2026-01-22 11:55:00,TVC:GOLD,4829.72,4830.04,4827.47,4828.914,5656.0
2026-01-22 12:00:00,TVC:GOLD,4828.75,4831.01,4827.965,4830.72,5413.0
2026-01-22 12:05:00,TVC:GOLD,4830.855,4831.84,4828.67,4829.591,5128.0
2026-01-22 12:10:00,TVC:GOLD,4829.72,4830.09,4825.92,4826.14,5679.0
2026-01-22 12:15:00,TVC:GOLD,4826.15,4828.9,4824.18,4826.346,7786.0
2026-01-22 12:20:00,TVC:GOLD,4826.22,4829.58,4826.09,4828.03,7020.0
2026-01-22 12:25:00,TVC:GOLD,4827.99,4828.891,4827.0,4827.59,6466.0
2026-01-22 12:30:00,TVC:GOLD,4827.59,4830.11,4826.83,4827.831,7064.0
2026-01-22 12:35:00,TVC:GOLD,4827.85,4829.33,4824.885,4829.15,8203.0
2026-01-22 12:40:00,TVC:GOLD,4828.92,4831.56,4828.33,4830.646,7028.0
2026-01-22 12:45:00,TVC:GOLD,4830.71,4834.9,4830.09,4833.08,7636.0
2026-01-22 12:50:00,TVC:GOLD,4833.015,4835.68,4832.88,4835.171,8094.0
2026-01-22 12:55:00,TVC:GOLD,4835.205,4836.4,4830.95,4831.011,7959.0
2026-01-22 13:00:00,TVC:GOLD,4831.04,4831.25,4823.135,4824.658,10804.0
2026-01-22 13:05:00,TVC:GOLD,4824.625,4827.09,4823.49,4823.87,8641.0
2026-01-22 13:10:00,TVC:GOLD,4823.88,4827.714,4823.515,4824.74,7960.0
2026-01-22 13:15:00,TVC:GOLD,4824.74,4827.35,4824.13,4827.211,7096.0
2026-01-22 13:20:00,TVC:GOLD,4827.085,4830.88,4826.975,4830.69,7283.0
2026-01-22 13:25:00,TVC:GOLD,4830.69,4832.51,4829.74,4831.74,6115.0
2026-01-22 13:30:00,TVC:GOLD,4831.644,4832.55,4830.13,4830.75,6233.0
